customer_id,signup_date,gender,city,channel,is_premium,age
CUST-02847,2024-02-06,F,Bogotá,online,0,29
CUST-02848,2024-08-24,M,Barranquilla,presencial,0,26
CUST-02849,2023-04-27,F,Bogotá,online,0,28
CUST-02850,2023-12-23,M,Cali,online,0,29
CUST-02851,2023-12-27,F,Pereira,online,0,29
CUST-02852,2024-04-13,F,Bogotá,social_media,0,43
CUST-02853,2023-06-26,F,Cartagena,presencial,0,23
CUST-02854,2023-11-01,F,Bogotá,social_media,1,37
CUST-02855,2024-08-27,M,Bucaramanga,online,0,47
CUST-02856,2023-03-28,M,Santa Marta,online,1,29
CUST-02857,2023-05-18,F,Cali,social_media,0,27
CUST-02858,2023-11-17,M,Bucaramanga,social_media,0,32
CUST-02859,2023-05-01,F,Barranquilla,social_media,0,46
CUST-02860,2023-09-02,F,Bucaramanga,presencial,1,36
CUST-02861,2023-11-09,M,Medellín,social_media,0,29
CUST-02862,2023-04-30,M,Barranquilla,presencial,0,39
CUST-02863,2023-07-07,F,Pereira,presencial,1,23
CUST-02864,2024-01-18,F,Bucaramanga,social_media,0,41
CUST-02865,2023-05-25,F,Santa Marta,online,1,39
CUST-02866,2024-06-07,M,Pereira,online,1,31
CUST-02867,2024-02-02,F,Bogotá,presencial,0,26
CUST-02868,2024-03-04,F,Bucaramanga,presencial,1,26
CUST-02869,2023-05-22,F,Cali,presencial,0,40
CUST-02870,2024-08-11,F,Manizales,online,1,47
CUST-02871,2024-01-28,F,Bogotá,presencial,0,28
CUST-02872,2024-03-09,F,Cúcuta,presencial,0,39
CUST-02873,2023-07-10,M,Medellín,online,1,18
CUST-02874,2024-05-13,F,Cali,social_media,0,29
CUST-02875,2024-07-04,F,Cali,online,1,34
CUST-02876,2023-06-27,M,Pereira,social_media,0,25
CUST-02877,2024-07-22,M,Manizales,social_media,0,25
CUST-02878,2023-06-20,F,Santa Marta,presencial,1,28
CUST-02879,2024-05-16,M,Pereira,presencial,0,37
CUST-02880,2023-10-23,F,Manizales,social_media,1,33
CUST-02881,2023-05-24,M,Bucaramanga,presencial,0,18
CUST-02882,2023-07-11,M,Medellín,social_media,1,18
CUST-02883,2023-11-19,F,Bogotá,presencial,1,28
CUST-02884,2024-04-06,M,Cali,online,0,39
CUST-02885,2023-02-24,F,Santa Marta,social_media,1,18
CUST-02886,2024-01-03,M,Pereira,social_media,0,30
CUST-02887,2023-01-10,F,Medellín,presencial,1,29
CUST-02888,2024-05-11,M,Bogotá,online,0,48
CUST-02889,2023-05-20,F,Medellín,presencial,0,31
CUST-02890,2023-07-19,F,Cali,online,0,38
CUST-02891,2024-01-29,F,Bucaramanga,presencial,0,36
CUST-02892,2024-07-29,F,Santa Marta,social_media,1,18
CUST-02893,2024-06-01,M,Manizales,online,0,42
CUST-02894,2024-05-21,F,Cúcuta,online,0,37
CUST-02895,2024-02-23,M,Santa Marta,presencial,0,40
CUST-02896,2024-05-18,M,Manizales,online,0,72
CUST-02897,2024-03-01,F,Pereira,presencial,0,18
CUST-02898,2024-03-30,F,Bucaramanga,online,0,52
CUST-02899,2024-05-15,M,Manizales,presencial,0,32
CUST-02900,2023-06-21,M,Bucaramanga,presencial,1,37
CUST-02901,2023-03-26,M,Medellín,presencial,1,34
CUST-02902,2024-08-01,F,Santa Marta,social_media,0,30
CUST-02903,2023-02-01,F,Santa Marta,online,0,29
CUST-02904,2023-08-14,M,Cali,social_media,1,38
CUST-02905,2023-10-27,M,Santa Marta,social_media,1,19
CUST-02906,2023-02-03,M,Medellín,social_media,1,42
CUST-02907,2023-10-09,F,Cali,social_media,0,30
CUST-02908,2023-08-19,M,Bucaramanga,online,0,23
CUST-02909,2024-07-04,M,Barranquilla,online,0,30
CUST-02910,2023-10-23,M,Manizales,social_media,1,47
CUST-02911,2023-06-22,M,Bogotá,online,0,29
CUST-02912,2024-04-13,F,Bucaramanga,online,0,38
CUST-02913,2024-08-02,M,Medellín,presencial,0,27
CUST-02914,2024-05-22,F,Bucaramanga,online,0,42
CUST-02915,2024-07-16,F,Bogotá,social_media,0,41
CUST-02916,2024-06-07,M,Medellín,online,0,53
CUST-02917,2023-04-26,F,Santa Marta,social_media,0,33
CUST-02918,2024-08-09,M,Bucaramanga,online,0,41
CUST-02919,2023-04-27,M,Manizales,social_media,1,35
CUST-02920,2023-10-02,M,Pereira,online,0,47
CUST-02921,2024-07-10,M,Santa Marta,online,1,27
CUST-02922,2024-01-11,M,Santa Marta,online,0,42
CUST-02923,2024-07-09,F,Barranquilla,social_media,0,33
CUST-02924,2023-02-12,F,Pereira,presencial,0,34
CUST-02925,2024-03-27,M,Cartagena,social_media,0,35
CUST-02926,2024-07-13,F,Pereira,online,0,37
CUST-02927,2023-08-12,M,Barranquilla,social_media,0,33
CUST-02928,2024-03-11,F,Cúcuta,online,0,37
CUST-02929,2023-04-15,F,Bogotá,online,1,50
CUST-02930,2023-09-11,M,Barranquilla,presencial,1,44
CUST-02931,2023-11-01,F,Cúcuta,online,0,43
CUST-02932,2023-02-03,F,Cali,online,1,30
CUST-02933,2024-04-05,F,Santa Marta,online,0,26
CUST-02934,2023-09-27,M,Cartagena,presencial,1,44
CUST-02935,2023-12-23,F,Barranquilla,social_media,0,43
CUST-02936,2023-03-31,F,Manizales,presencial,0,49
CUST-02937,2024-03-25,F,Cartagena,social_media,0,28
CUST-02938,2023-05-01,F,Cali,online,0,32
CUST-02939,2023-08-31,F,Medellín,social_media,1,18
CUST-02940,2023-08-03,F,Manizales,social_media,0,31
CUST-02941,2024-08-25,F,Medellín,social_media,0,44
CUST-02942,2023-12-26,F,Manizales,social_media,0,30
CUST-02943,2024-03-14,F,Cartagena,online,0,41
CUST-02944,2023-06-19,M,Manizales,presencial,1,33
CUST-02945,2023-05-23,F,Cartagena,social_media,1,38
CUST-02946,2023-07-31,F,Bogotá,online,1,23
CUST-02947,2023-07-31,F,Medellín,online,0,35
CUST-02948,2023-03-02,F,Bucaramanga,online,0,18
CUST-02949,2024-08-06,F,Cali,online,0,33
CUST-02950,2023-12-26,M,Manizales,social_media,0,18
CUST-02951,2024-06-29,M,Cartagena,presencial,0,47
CUST-02952,2023-10-15,M,Cali,online,0,42
CUST-02953,2024-07-05,M,Cúcuta,presencial,1,39
CUST-02954,2023-06-22,F,Pereira,presencial,0,50
CUST-02955,2023-11-28,F,Manizales,presencial,0,25
CUST-02956,2023-10-27,F,Barranquilla,online,0,52
CUST-02957,2023-10-24,M,Santa Marta,online,0,44
CUST-02958,2024-08-09,M,Bucaramanga,online,0,32
CUST-02959,2023-10-01,M,Bogotá,presencial,0,46
CUST-02960,2024-06-10,M,Cartagena,online,1,23
CUST-02961,2023-04-08,F,Cartagena,online,1,26
CUST-02962,2023-05-19,F,Pereira,presencial,1,28
CUST-02963,2024-02-26,M,Pereira,online,0,29
CUST-02964,2023-03-02,F,Bucaramanga,social_media,0,24
CUST-02965,2023-10-11,M,Manizales,social_media,0,47
CUST-02966,2023-05-10,M,Medellín,social_media,0,32
CUST-02967,2023-05-16,M,Pereira,social_media,0,38
CUST-02968,2023-09-13,M,Cúcuta,presencial,1,29
CUST-02969,2023-05-30,F,Pereira,online,0,18
CUST-02970,2023-11-26,F,Barranquilla,social_media,0,37
CUST-02971,2023-09-11,M,Cúcuta,social_media,1,18
CUST-02972,2024-02-07,M,Medellín,online,0,34
CUST-02973,2024-05-16,F,Barranquilla,presencial,0,21
CUST-02974,2023-05-26,F,Barranquilla,social_media,1,54
CUST-02975,2024-08-14,M,Bucaramanga,online,0,44
CUST-02976,2023-10-03,M,Pereira,online,1,36
CUST-02977,2024-02-29,M,Cali,social_media,0,47
CUST-02978,2024-01-20,M,Cúcuta,social_media,1,26
CUST-02979,2024-04-07,M,Bogotá,online,0,40
CUST-02980,2023-03-19,F,Cali,online,0,36
CUST-02981,2023-04-06,F,Santa Marta,social_media,0,37
CUST-02982,2024-02-17,M,Bogotá,social_media,0,47
CUST-02983,2024-06-11,M,Manizales,social_media,1,42
CUST-02984,2023-10-12,M,Medellín,social_media,0,37
CUST-02985,2024-01-13,M,Bucaramanga,presencial,1,18
CUST-02986,2024-04-10,F,Cali,online,0,25
CUST-02987,2024-05-14,F,Pereira,social_media,1,33
CUST-02988,2023-12-02,M,Medellín,online,0,35
CUST-02989,2024-08-18,F,Barranquilla,social_media,0,23
CUST-02990,2023-01-03,M,Cúcuta,presencial,1,59
CUST-02991,2023-04-06,M,Santa Marta,online,1,50
CUST-02992,2024-04-14,F,Bucaramanga,presencial,1,41
CUST-02993,2024-01-02,M,Barranquilla,online,0,35
CUST-02994,2023-03-06,F,Medellín,presencial,0,32
CUST-02995,2024-07-01,M,Cúcuta,social_media,0,25
CUST-02996,2024-02-12,M,Santa Marta,social_media,1,35
CUST-02997,2023-08-12,M,Barranquilla,presencial,0,37
CUST-02998,2024-03-15,M,Santa Marta,social_media,0,22
CUST-02999,2023-08-05,F,Medellín,presencial,1,38
CUST-03000,2024-05-21,M,Pereira,presencial,1,33
CUST-03001,2023-10-02,F,Cartagena,online,1,18
CUST-03002,2023-11-27,F,Manizales,presencial,1,26
CUST-03003,2023-10-18,M,Manizales,online,0,30
CUST-03004,2023-12-12,F,Barranquilla,presencial,0,53
CUST-03005,2024-07-14,M,Barranquilla,online,1,40
CUST-03006,2024-08-14,F,Manizales,online,0,21
CUST-03007,2023-05-14,F,Cali,social_media,0,39
CUST-03008,2024-08-02,M,Pereira,online,1,19
CUST-03009,2024-05-11,M,Manizales,online,1,45
CUST-03010,2023-12-18,F,Manizales,presencial,1,30
CUST-03011,2023-02-19,M,Cúcuta,online,0,34
CUST-03012,2023-02-17,M,Barranquilla,social_media,0,48
CUST-03013,2023-04-12,F,Santa Marta,presencial,1,22
CUST-03014,2024-04-15,F,Cúcuta,online,0,21
CUST-03015,2023-01-17,M,Barranquilla,presencial,1,29
CUST-03016,2023-05-08,F,Manizales,presencial,1,45
CUST-03017,2023-06-11,M,Bucaramanga,presencial,0,19
CUST-03018,2024-03-27,M,Cartagena,presencial,1,18
CUST-03019,2024-04-12,F,Barranquilla,presencial,0,30
CUST-03020,2023-01-01,M,Cartagena,online,0,40
CUST-03021,2024-03-14,F,Bogotá,presencial,0,47
CUST-03022,2023-07-27,M,Pereira,presencial,1,30
CUST-03023,2023-05-16,M,Manizales,social_media,0,30
CUST-03024,2023-11-06,M,Santa Marta,social_media,0,46
CUST-03025,2023-06-12,F,Cali,presencial,0,18
CUST-03026,2023-10-08,F,Santa Marta,online,1,31
CUST-03027,2023-04-06,M,Cúcuta,social_media,0,36
CUST-03028,2024-01-05,F,Cartagena,social_media,0,39
CUST-03029,2023-09-14,F,Cúcuta,presencial,0,29
CUST-03030,2023-03-26,M,Bucaramanga,online,1,35
CUST-03031,2024-01-16,F,Bogotá,online,0,18
CUST-03032,2023-06-19,F,Santa Marta,social_media,1,28
CUST-03033,2023-02-23,F,Santa Marta,social_media,0,39
CUST-03034,2024-02-10,M,Bucaramanga,social_media,0,25
CUST-03035,2023-11-09,M,Manizales,social_media,0,35
CUST-03036,2023-08-28,F,Barranquilla,social_media,0,39
CUST-03037,2024-03-15,M,Cartagena,presencial,0,31
CUST-03038,2023-04-04,F,Cartagena,presencial,1,36
CUST-03039,2023-04-08,M,Pereira,presencial,0,25
CUST-03040,2023-01-02,F,Pereira,social_media,0,32
CUST-03041,2023-08-07,M,Pereira,presencial,0,41
CUST-03042,2024-05-03,F,Cartagena,social_media,1,36
CUST-03043,2023-03-21,M,Barranquilla,online,1,29
CUST-03044,2023-05-16,F,Manizales,online,0,37
CUST-03045,2024-08-30,M,Bogotá,presencial,0,42
CUST-03046,2023-08-20,M,Bogotá,online,0,18
CUST-03047,2024-06-15,M,Bucaramanga,online,1,46
CUST-03048,2024-03-31,F,Medellín,online,0,31
CUST-03049,2023-01-10,F,Cali,presencial,0,39
CUST-03050,2023-01-09,F,Barranquilla,online,0,46
CUST-03051,2023-12-18,M,Medellín,presencial,1,21
CUST-03052,2023-05-04,F,Cúcuta,social_media,0,27
CUST-03053,2024-03-08,M,Pereira,social_media,0,32
CUST-03054,2023-05-16,M,Cúcuta,presencial,0,27
CUST-03055,2024-05-04,M,Bogotá,presencial,0,52
CUST-03056,2023-03-14,F,Cali,online,1,26
CUST-03057,2023-08-23,M,Medellín,social_media,0,29
CUST-03058,2024-01-28,F,Santa Marta,online,0,37
CUST-03059,2023-04-02,F,Manizales,social_media,0,22
CUST-03060,2023-04-15,M,Cali,online,0,31
CUST-03061,2023-04-16,F,Cartagena,online,0,38
CUST-03062,2023-11-17,M,Cali,social_media,0,31
CUST-03063,2024-01-12,M,Bucaramanga,online,0,34
CUST-03064,2023-11-03,F,Cartagena,social_media,0,29
CUST-03065,2023-05-21,M,Medellín,presencial,0,19
CUST-03066,2024-01-27,M,Cúcuta,online,0,38
CUST-03067,2023-05-17,M,Manizales,social_media,0,52
CUST-03068,2023-05-27,F,Bucaramanga,social_media,0,35
CUST-03069,2023-03-12,F,Cali,online,0,37
CUST-03070,2024-06-27,F,Bogotá,social_media,0,41
CUST-03071,2024-07-30,M,Cartagena,online,0,22
CUST-03072,2023-01-09,M,Medellín,online,0,52
CUST-03073,2023-06-18,F,Medellín,presencial,0,37
CUST-03074,2024-03-26,F,Santa Marta,presencial,1,51
CUST-03075,2023-12-26,F,Cúcuta,presencial,0,27
CUST-03076,2023-08-07,F,Pereira,online,0,53
CUST-03077,2023-06-05,F,Bucaramanga,online,1,42
CUST-03078,2024-02-26,M,Bogotá,social_media,1,40
CUST-03079,2024-03-29,F,Cúcuta,presencial,0,37
CUST-03080,2023-08-11,M,Medellín,presencial,0,32
CUST-03081,2023-03-30,M,Pereira,social_media,1,47
CUST-03082,2023-04-13,M,Cali,presencial,1,36
CUST-03083,2023-05-24,M,Medellín,presencial,1,18
CUST-03084,2023-05-07,F,Bucaramanga,presencial,0,23
CUST-03085,2024-08-26,M,Manizales,social_media,0,33
CUST-03086,2024-01-29,F,Manizales,presencial,0,38
CUST-03087,2023-12-26,M,Medellín,online,0,34
CUST-03088,2024-03-15,F,Bucaramanga,presencial,0,47
CUST-03089,2023-11-19,F,Cartagena,online,1,18
CUST-03090,2023-05-24,M,Pereira,presencial,1,36
CUST-03091,2023-09-11,F,Barranquilla,online,0,18
CUST-03092,2023-10-11,M,Medellín,presencial,0,42
CUST-03093,2023-03-28,F,Cúcuta,online,0,34
CUST-03094,2023-09-12,M,Cali,online,0,39
CUST-03095,2024-07-20,M,Santa Marta,presencial,1,26
CUST-03096,2023-10-19,F,Cúcuta,social_media,0,47
CUST-03097,2023-01-28,F,Manizales,presencial,0,45
CUST-03098,2023-11-05,M,Santa Marta,social_media,0,40
CUST-03099,2023-07-30,M,Cartagena,social_media,1,33
CUST-03100,2024-06-14,F,Cartagena,social_media,0,40
CUST-03101,2024-06-05,M,Pereira,social_media,0,27
CUST-03102,2023-07-13,M,Pereira,social_media,0,43
CUST-03103,2024-02-06,M,Bogotá,social_media,1,51
CUST-03104,2023-10-30,F,Cartagena,presencial,0,45
CUST-03105,2023-02-25,M,Manizales,online,1,27
CUST-03106,2023-09-03,M,Pereira,online,0,38
CUST-03107,2024-05-21,F,Medellín,presencial,0,22
CUST-03108,2024-01-31,M,Manizales,presencial,0,40
CUST-03109,2023-04-26,M,Medellín,presencial,0,39
CUST-03110,2023-09-04,M,Cúcuta,social_media,1,18
CUST-03111,2024-05-26,M,Bogotá,social_media,1,23
CUST-03112,2024-08-31,F,Cali,online,0,32
CUST-03113,2023-03-14,M,Cali,presencial,0,31
CUST-03114,2024-06-24,M,Bucaramanga,online,1,22
CUST-03115,2023-01-13,M,Cali,online,0,38
CUST-03116,2024-01-05,M,Pereira,social_media,0,37
CUST-03117,2023-11-21,M,Manizales,social_media,0,33
CUST-03118,2023-05-16,F,Cali,online,1,27
CUST-03119,2024-02-01,F,Santa Marta,social_media,0,45
CUST-03120,2024-08-05,M,Bogotá,social_media,0,51
CUST-03121,2024-03-06,M,Cali,social_media,0,30
CUST-03122,2024-01-10,F,Cali,online,0,28
CUST-03123,2024-07-13,F,Pereira,online,0,39
CUST-03124,2023-06-26,F,Cartagena,online,1,31
CUST-03125,2024-04-27,M,Barranquilla,presencial,1,33
CUST-03126,2023-03-16,M,Medellín,online,0,42
CUST-03127,2023-01-18,M,Pereira,social_media,0,18
CUST-03128,2024-08-24,M,Cali,online,0,48
CUST-03129,2023-03-11,M,Pereira,presencial,0,35
CUST-03130,2023-01-15,M,Cúcuta,social_media,0,30
CUST-03131,2023-09-26,F,Pereira,online,1,34
CUST-03132,2023-08-09,F,Medellín,online,0,34
CUST-03133,2023-02-10,M,Pereira,social_media,0,18
CUST-03134,2023-03-03,M,Bucaramanga,online,0,49
CUST-03135,2024-02-12,M,Cúcuta,presencial,0,35
CUST-03136,2024-06-02,F,Barranquilla,social_media,0,39
CUST-03137,2023-10-21,F,Cartagena,online,0,44
CUST-03138,2024-05-28,F,Manizales,social_media,0,24
CUST-03139,2024-03-01,F,Cartagena,online,0,39
CUST-03140,2024-03-09,M,Cali,online,1,32
CUST-03141,2024-02-16,F,Medellín,social_media,0,43
CUST-03142,2023-03-26,F,Bucaramanga,online,0,18
CUST-03143,2024-07-03,M,Bucaramanga,online,1,34
CUST-03144,2024-07-04,M,Pereira,social_media,0,28
CUST-03145,2023-06-06,M,Manizales,online,0,39
CUST-03146,2023-10-12,F,Barranquilla,online,0,39
CUST-03147,2023-03-27,M,Manizales,social_media,0,27
CUST-03148,2023-11-14,F,Bogotá,presencial,0,27
CUST-03149,2023-03-22,F,Bucaramanga,presencial,1,33
CUST-03150,2024-06-07,F,Bucaramanga,presencial,0,26
CUST-03151,2023-07-28,F,Cali,presencial,0,43
CUST-03152,2023-06-09,M,Santa Marta,presencial,0,31
CUST-03153,2024-07-03,M,Cartagena,presencial,0,18
CUST-03154,2023-12-01,F,Bogotá,social_media,0,31
CUST-03155,2024-02-05,M,Pereira,social_media,0,24
CUST-03156,2024-08-23,F,Cúcuta,social_media,0,18
CUST-03157,2023-03-09,F,Cali,online,0,22
CUST-03158,2023-11-14,M,Cúcuta,presencial,0,36
CUST-03159,2024-03-23,M,Cúcuta,presencial,0,48
CUST-03160,2023-09-02,F,Barranquilla,social_media,0,38
CUST-03161,2023-03-01,M,Bucaramanga,online,0,28
CUST-03162,2023-09-08,F,Manizales,online,0,39
CUST-03163,2023-03-30,M,Barranquilla,social_media,0,30
CUST-03164,2024-03-20,F,Santa Marta,presencial,1,28
CUST-03165,2023-04-29,F,Manizales,online,0,23
CUST-03166,2024-04-09,M,Cúcuta,presencial,1,18
CUST-03167,2023-02-26,M,Cúcuta,online,1,31
CUST-03168,2023-11-13,F,Bucaramanga,presencial,0,36
CUST-03169,2023-06-29,M,Pereira,online,0,34
CUST-03170,2023-05-03,M,Manizales,presencial,1,30
CUST-03171,2023-01-13,F,Medellín,presencial,0,25
CUST-03172,2023-05-21,F,Cartagena,presencial,0,41
CUST-03173,2023-01-12,M,Pereira,social_media,1,21
CUST-03174,2023-06-17,M,Manizales,presencial,0,42
CUST-03175,2024-05-23,F,Cartagena,presencial,0,24
CUST-03176,2023-12-22,F,Cali,online,1,27
CUST-03177,2024-06-19,F,Bucaramanga,online,0,20
CUST-03178,2024-06-13,F,Cartagena,social_media,1,29
CUST-03179,2023-09-23,F,Manizales,online,0,44
CUST-03180,2023-06-20,F,Santa Marta,presencial,0,40
CUST-03181,2024-01-16,F,Santa Marta,social_media,1,44
CUST-03182,2023-05-10,F,Bucaramanga,social_media,0,40
CUST-03183,2023-10-03,M,Barranquilla,social_media,0,23
CUST-03184,2023-05-01,M,Barranquilla,presencial,0,31
CUST-03185,2023-01-31,M,Santa Marta,presencial,0,27
CUST-03186,2023-12-10,F,Barranquilla,online,1,48
CUST-03187,2024-03-15,M,Manizales,online,0,23
CUST-03188,2023-10-06,F,Santa Marta,online,0,43
CUST-03189,2024-06-20,M,Cartagena,social_media,0,43
CUST-03190,2023-03-07,F,Bucaramanga,presencial,0,53
CUST-03191,2023-09-27,F,Cali,online,0,30
CUST-03192,2024-08-13,M,Cartagena,presencial,0,42
CUST-03193,2023-03-20,F,Cartagena,social_media,0,57
CUST-03194,2024-05-23,M,Medellín,presencial,0,28
CUST-03195,2024-04-11,M,Cúcuta,presencial,0,19
CUST-03196,2024-06-07,M,Bucaramanga,social_media,1,18
CUST-03197,2024-01-04,M,Santa Marta,online,0,42
CUST-03198,2023-02-26,M,Pereira,presencial,1,18
CUST-03199,2024-05-26,M,Manizales,presencial,1,31
CUST-03200,2024-08-03,M,Medellín,social_media,0,39
CUST-03201,2023-06-20,M,Santa Marta,presencial,1,36
CUST-03202,2024-01-12,M,Cali,presencial,0,39
CUST-03203,2023-06-11,F,Cúcuta,presencial,1,37
CUST-03204,2023-09-19,F,Cartagena,social_media,0,47
CUST-03205,2023-04-16,M,Pereira,presencial,0,25
CUST-03206,2024-08-10,F,Barranquilla,social_media,1,28
CUST-03207,2023-04-29,F,Pereira,online,1,27
CUST-03208,2023-08-22,M,Manizales,presencial,0,43
CUST-03209,2024-06-05,M,Cúcuta,social_media,0,44
CUST-03210,2023-01-03,F,Cúcuta,social_media,1,39
CUST-03211,2023-02-15,M,Barranquilla,presencial,0,46
CUST-03212,2023-01-13,M,Cartagena,social_media,0,23
CUST-03213,2023-09-08,M,Cali,online,0,51
CUST-03214,2023-02-17,F,Cartagena,online,1,50
CUST-03215,2024-04-28,M,Manizales,online,1,42
CUST-03216,2024-01-08,F,Cali,online,1,52
CUST-03217,2024-01-28,M,Cartagena,social_media,0,18
CUST-03218,2023-06-03,M,Cúcuta,social_media,0,29
CUST-03219,2023-07-03,F,Bogotá,online,0,27
CUST-03220,2023-02-06,M,Medellín,online,1,42
CUST-03221,2024-07-20,F,Cali,online,0,24
CUST-03222,2024-03-05,F,Bogotá,online,0,42
CUST-03223,2023-08-18,M,Santa Marta,online,0,48
CUST-03224,2023-11-26,M,Santa Marta,social_media,0,41
CUST-03225,2023-09-12,F,Cartagena,online,0,37
CUST-03226,2024-03-02,F,Barranquilla,online,0,25
CUST-03227,2023-11-24,M,Cartagena,presencial,1,26
CUST-03228,2023-10-05,M,Barranquilla,social_media,0,47
CUST-03229,2023-03-21,M,Cartagena,online,0,42
CUST-03230,2024-08-08,M,Pereira,social_media,0,34
CUST-03231,2024-01-17,M,Manizales,presencial,0,30
CUST-03232,2023-05-03,F,Medellín,presencial,0,18
CUST-03233,2024-05-29,F,Barranquilla,online,1,24
CUST-03234,2023-02-23,F,Manizales,online,1,54
CUST-03235,2023-07-03,F,Pereira,online,0,22
CUST-03236,2023-08-17,M,Santa Marta,online,1,36
CUST-03237,2024-06-12,F,Cartagena,presencial,0,45
CUST-03238,2023-02-17,M,Bucaramanga,social_media,0,22
CUST-03239,2024-02-15,M,Manizales,online,0,36
CUST-03240,2023-03-12,M,Cartagena,social_media,0,44
CUST-03241,2024-04-21,M,Santa Marta,online,1,35
CUST-03242,2023-10-17,M,Barranquilla,online,1,63
CUST-03243,2023-11-15,F,Manizales,presencial,1,18
CUST-03244,2023-12-02,M,Cali,online,1,45
CUST-03245,2023-03-30,M,Cartagena,online,0,33
CUST-03246,2024-07-20,M,Manizales,online,0,42
CUST-03247,2024-04-12,F,Cúcuta,presencial,0,39
CUST-03248,2023-01-09,M,Pereira,social_media,0,27
CUST-03249,2024-01-13,M,Bogotá,presencial,0,37
CUST-03250,2023-07-25,M,Barranquilla,online,1,18
CUST-03251,2023-10-26,F,Medellín,online,1,41
CUST-03252,2024-07-31,M,Medellín,online,0,37
CUST-03253,2023-11-08,F,Pereira,social_media,0,41
CUST-03254,2023-09-06,F,Cali,social_media,0,45
CUST-03255,2024-04-20,M,Cali,online,0,38
CUST-03256,2024-01-13,F,Bucaramanga,online,1,36
CUST-03257,2024-08-28,F,Bucaramanga,social_media,0,26
CUST-03258,2024-05-20,M,Bogotá,presencial,0,27
CUST-03259,2023-07-20,M,Bogotá,presencial,1,46
CUST-03260,2024-07-13,M,Bucaramanga,social_media,0,49
CUST-03261,2023-09-09,M,Pereira,social_media,0,32
CUST-03262,2023-06-04,F,Santa Marta,online,0,35
CUST-03263,2023-01-07,F,Barranquilla,social_media,0,25
CUST-03264,2024-02-24,M,Cúcuta,social_media,1,46
CUST-03265,2023-01-25,M,Bucaramanga,online,0,41
CUST-03266,2023-08-27,M,Cali,social_media,0,54
CUST-03267,2024-07-08,F,Barranquilla,online,0,26
CUST-03268,2023-12-21,M,Santa Marta,presencial,0,31
CUST-03269,2023-01-10,F,Bogotá,presencial,0,37
CUST-03270,2023-12-10,F,Cartagena,presencial,1,41
CUST-03271,2023-01-02,F,Pereira,online,0,32
CUST-03272,2024-01-21,F,Cali,presencial,1,26
CUST-03273,2023-11-11,M,Medellín,presencial,0,43
CUST-03274,2023-04-17,M,Medellín,online,0,42
CUST-03275,2023-07-30,M,Bogotá,online,1,25
CUST-03276,2024-06-26,F,Cartagena,presencial,0,48
CUST-03277,2023-09-01,F,Cali,presencial,0,46
CUST-03278,2024-03-05,M,Pereira,presencial,0,36
CUST-03279,2024-05-18,F,Bogotá,social_media,0,35
CUST-03280,2023-03-03,F,Santa Marta,online,0,40
CUST-03281,2023-05-26,F,Medellín,online,0,26
CUST-03282,2023-10-14,M,Manizales,online,0,35
CUST-03283,2023-04-06,M,Cúcuta,online,0,18
CUST-03284,2023-02-14,M,Barranquilla,presencial,0,43
CUST-03285,2023-08-26,F,Bucaramanga,online,1,19
CUST-03286,2024-06-16,M,Santa Marta,social_media,1,50
CUST-03287,2024-02-27,M,Pereira,social_media,0,31
CUST-03288,2024-01-17,M,Manizales,presencial,0,32
CUST-03289,2024-04-14,F,Pereira,presencial,0,28
CUST-03290,2023-03-28,F,Medellín,online,0,32
CUST-03291,2024-08-17,F,Santa Marta,presencial,1,49
CUST-03292,2023-04-08,F,Bogotá,presencial,0,18
